State,Month,Date,Month_Number,Domestic Tourists,Foreign Tourists,Total Tourists,Tourism Revenue (INR Crore),Revenue_Per_Tourist_INR,Domestic_Spend_Per_Person_Crore,Foreign_Spend_Per_Person_Crore,Est_Domestic_Revenue_Crore,Est_Foreign_Revenue_Crore,Domestic_Revenue_Percent,Foreign_Revenue_Percent,Annual_Avg_Revenue,Seasonality_Index,Seasonality_Ratio,Purpose of Visit,Growth % (Approx.)
Ladakh,August,2025-08-01,8,736199,68462,804661,11.71,145.52712260194048,1.1593519905509348e-05,4.637407962203739e-05,8.535137760916076,3.174862239083924,72.88759829988109,27.112401700118905,36.214999999999996,-67.66533204473284,0.3233466795526716,Adventure,8.2
Ladakh,September,2025-09-01,9,1037904,21303,1059207,19.09,180.2291714461857,1.699735379070372e-05,6.798941516281488e-05,17.641621488786555,1.4483785112134455,92.41289412669751,7.587105873302491,36.214999999999996,-47.287035758663535,0.5271296424133647,Religious,-4.07
Ladakh,October,2025-10-01,10,2253119,96064,2349183,28.19,119.99916566738308,1.068865823024788e-05,4.275463292099152e-05,24.082818943077875,4.107181056922129,85.43036162851321,14.569638371486798,36.214999999999996,-22.159326246030638,0.7784067375396936,Religious,7.73
Ladakh,November,2025-11-01,11,4871719,50506,4922225,56.65,115.09022850438572,1.1165327057361793e-05,4.466130822944717e-05,54.39433596656354,2.255664033436459,96.01824530726132,3.981754692738674,36.214999999999996,56.42689493303881,1.564268949330388,Religious,8.72
Ladakh,December,2025-12-01,12,3826038,140787,3966825,98.67,248.7379705431926,2.2480250324319817e-05,8.992100129727927e-05,86.01029199035995,12.659708009640056,87.1696483129218,12.830351687078196,36.214999999999996,172.4561645726909,2.724561645726909,Medical,9.46
Lakshadweep,January,2025-01-01,1,2540430,108230,2648660,34.52,130.33005368752504,1.1609800393495553e-05,4.643920157398221e-05,29.493885213647907,5.026114786352094,85.43999192829637,14.560008071703631,36.5925,-5.66372890619662,0.9433627109380338,Business,10.48
Lakshadweep,February,2025-02-01,2,1539515,75660,1615175,22.84,141.40882566904514,1.2398522382752808e-05,4.959408953101123e-05,19.08771118608369,3.75228881391631,83.57141500036643,16.428584999633582,36.5925,-37.58283801325408,0.6241716198674592,Religious,-4.21
Lakshadweep,March,2025-03-01,3,1605857,194927,1800784,24.69,137.10694897333605,1.0349749430428431e-05,4.1398997721713724e-05,16.62021757109951,8.069782428900492,67.3155835200466,32.684416479953384,36.5925,-32.52715720434515,0.6747284279565485,Adventure,-2.98
Lakshadweep,April,2025-04-01,4,4814212,83959,4898171,93.76,191.41838861893552,1.820565555893848e-05,7.282262223575392e-05,87.64588545970834,6.114114540291663,93.47897339985957,6.521026600140425,36.5925,156.22736899637903,2.5622736899637903,Business,8.96
Lakshadweep,May,2025-05-01,5,1141520,81059,1222579,12.54,102.57005886736152,8.555312071040472e-06,3.422124828416189e-05,9.76605983533412,2.773940164665879,77.87926503456237,22.12073496543763,36.5925,-65.73068251690921,0.34269317483090794,Business,7.1
Lakshadweep,June,2025-06-01,6,1001628,164666,1166294,11.81,101.26091705864901,7.113206592575282e-06,2.8452826370301128e-05,7.124786892907995,4.685213107092006,60.3284241567146,39.671575843285396,36.5925,-67.72562683610029,0.32274373163899706,Business,14.13
Lakshadweep,July,2025-07-01,7,3835274,98395,3933669,35.27,89.66183987519032,8.340321042060095e-06,3.336128416824038e-05,31.98741644426599,3.282583555734012,90.69298679973345,9.307013200266548,36.5925,-3.614128578260567,0.9638587142173943,Medical,9.35
Lakshadweep,August,2025-08-01,8,2469846,150590,2620436,47.82,182.48871561831695,1.556536247894835e-05,6.22614499157934e-05,38.44404825718067,9.375951742819328,80.39324185943259,19.606758140567397,36.5925,30.6825169092027,1.306825169092027,Business,3.9
Lakshadweep,September,2025-09-01,9,1907612,91768,1999380,31.24,156.2484370154748,1.3733775768414426e-05,5.4935103073657704e-05,26.19871546113658,5.04128453886342,83.86272554781236,16.137274452187643,36.5925,-14.627314340370301,0.853726856596297,Adventure,8.91
Lakshadweep,October,2025-10-01,10,3740807,80218,3821025,41.68,109.08067861372275,1.026176613169086e-05,4.104706452676344e-05,38.38728657779209,3.2927134222079095,92.1000157816509,7.899984218349111,36.5925,13.903122224499551,1.1390312222449954,Business,1.26
Lakshadweep,November,2025-11-01,11,3160541,118771,3279312,38.69,117.98206453060887,1.0641911638301529e-05,4.2567646553206116e-05,33.634198051229156,5.055801948770844,86.93253567130824,13.067464328691766,36.5925,5.732048917127817,1.0573204891712782,Medical,-1.86
Lakshadweep,December,2025-12-01,12,3755608,195538,3951146,44.25,111.99282436032483,9.751507351644865e-06,3.900602940657946e-05,36.62283902189627,7.627160978103734,82.7634780155848,17.23652198441522,36.5925,20.926419348227093,1.209264193482271,Adventure,12.02
Madhya Pradesh,January,2025-01-01,1,283465,104560,388025,4.22,108.75587913149926,6.0139232298473e-06,2.40556929193892e-05,1.7047367483486648,2.515263251651335,40.39660541110581,59.6033945888942,37.56583333333333,-88.7663878968034,0.11233612103196611,Leisure,13.75
Madhya Pradesh,February,2025-02-01,2,3156277,53308,3209585,78.65,245.0472568883516,2.33416797521538e-05,9.33667190086152e-05,73.67280694308874,4.9771930569112595,93.67171893590431,6.328281064095688,37.56583333333333,109.3657800749795,2.0936578007497952,Medical,2.08
Madhya Pradesh,March,2025-03-01,3,4920832,174642,5095474,65.07,127.70156417244007,1.1579528063494321e-05,4.6318112253977285e-05,56.98091223974089,8.089087760259101,87.56863722105562,12.43136277894437,37.56583333333333,73.2159098471572,1.732159098471572,Religious,7.05
Madhya Pradesh,April,2025-04-01,4,4164505,116827,4281332,51.56,120.4298101618842,1.1131710196417689e-05,4.4526840785670755e-05,46.358062771532445,5.201937228467557,89.91090529777432,10.089094702225673,37.56583333333333,37.25237915659178,1.3725237915659179,Leisure,-1.07
Madhya Pradesh,May,2025-05-01,5,503083,193269,696352,5.29,75.96732686916961,4.145251492956599e-06,1.6581005971826396e-05,2.0854055568310845,3.2045944431689155,39.42165513858383,60.57834486141617,37.56583333333333,-85.9180549701635,0.1408194502983651,Business,11.35
Madhya Pradesh,June,2025-06-01,6,1715472,39814,1755286,11.76,66.99762887643381,6.27290999014257e-06,2.509163996057028e-05,10.761001446609855,0.9989985533901451,91.50511434192053,8.494885658079465,37.56583333333333,-68.69495774085495,0.3130504225914506,Leisure,3.72
Madhya Pradesh,July,2025-07-01,7,1465932,148936,1614868,35.89,222.2472672689037,1.740816694766782e-05,6.963266779067128e-05,25.519188989928583,10.370811010071419,71.10389799367117,28.89610200632883,37.56583333333333,-4.4610572550411405,0.9553894274495885,Adventure,9.58
Madhya Pradesh,August,2025-08-01,8,2612681,4712,2617393,61.15,233.62941675170674,2.3237441046631065e-05,9.294976418652426e-05,60.7120207111531,0.43797928884690235,99.28376240581048,0.7162375941895378,37.56583333333333,62.780895760775536,1.6278089576077555,Religious,13.33
Madhya Pradesh,September,2025-09-01,9,495339,98652,593991,12.96,218.18512401703057,1.4562664967689088e-05,5.825065987075635e-05,7.213455902430145,5.746544097569855,55.65938196319556,44.340618036804436,37.56583333333333,-65.50056567359523,0.3449943432640476,Adventure,0.43
Madhya Pradesh,October,2025-10-01,10,3946521,126028,4072549,59.11,145.1425139390588,1.3281256845936298e-05,5.312502738374519e-05,52.414759048881365,6.695240951118639,88.67325164757463,11.326748352425376,37.56583333333333,57.350429246434054,1.5735042924643405,Leisure,7.77
Madhya Pradesh,November,2025-11-01,11,2598869,60426,2659295,41.41,155.7179628435356,1.4578044640993206e-05,5.8312178563972826e-05,37.88642829809337,3.523571701906622,91.49101255274903,8.50898744725096,37.56583333333333,10.23314625435347,1.1023314625435348,Business,10.03
Madhya Pradesh,December,2025-12-01,12,980342,73724,1054066,23.72,225.0333470579641,1.8600449484723637e-05,7.440179793889455e-05,18.23480184875294,5.485198151247062,76.87521858664816,23.124781413351865,37.56583333333333,-36.85751680383327,0.6314248319616673,Adventure,3.22
Maharashtra,January,2025-01-01,1,823202,99420,922622,7.5,81.29006245244531,6.143099824553069e-06,2.4572399298212277e-05,5.057012061771736,2.4429879382282644,67.42682749028981,32.57317250971019,47.35666666666666,-84.16273667910184,0.1583726332089815,Religious,5.48
Maharashtra,February,2025-02-01,2,4729256,137698,4866954,111.29,228.66458158429276,2.107745990187968e-05,8.430983960751872e-05,99.68070370572389,11.609296294276113,89.56842816580455,10.431571834195447,47.35666666666666,135.00387133103405,2.35003871331034,Adventure,-3.81
Maharashtra,March,2025-03-01,3,346475,133046,479521,9.44,196.8631196548222,1.074364457656497e-05,4.297457830625988e-05,3.722404254665348,5.717595745334652,39.43224846043801,60.567751539561996,47.35666666666666,-80.06616456676286,0.19933835433237138,Business,-4.58
Maharashtra,April,2025-04-01,4,4095643,94681,4190324,98.0,233.87213017418225,2.190253951005807e-05,8.761015804023228e-05,89.70498262659277,8.295017373407232,91.53569655774773,8.464303442252277,47.35666666666666,106.9402407264025,2.069402407264025,Leisure,-4.44
Maharashtra,May,2025-05-01,5,2231016,117627,2348643,31.88,135.73795591752344,1.1800746541581714e-05,4.7202986166326856e-05,26.327654346213468,5.552345653786529,82.58360836327938,17.416391636720604,47.35666666666666,-32.6810727106356,0.673189272893644,Adventure,3.56
Maharashtra,June,2025-06-01,6,701824,182922,884746,15.06,170.21834515216796,1.0505667200553605e-05,4.202266880221442e-05,7.373129377361334,7.686870622638666,48.95836239947764,51.04163760052235,47.35666666666666,-68.1987752516365,0.3180122474836349,Medical,-3.9
Maharashtra,July,2025-07-01,7,2906814,141491,3048305,66.64,218.6132949294772,1.9189248492129355e-05,7.675699396851742e-05,55.779576166400496,10.860423833599498,83.70284538775584,16.297154612244142,47.35666666666666,40.719363693953696,1.407193636939537,Adventure,5.79
Maharashtra,August,2025-08-01,8,4525959,87342,4613301,74.06,160.53580722350438,1.5190775921286922e-05,6.076310368514769e-05,68.75282899793184,5.307171002068169,92.83395759915183,7.166042400848189,47.35666666666666,56.387696206095605,1.563876962060956,Religious,3.68
Maharashtra,September,2025-09-01,9,812898,73448,886346,12.48,140.8028016147193,1.1276870668389523e-05,4.510748267355809e-05,9.166945612592507,3.3130543874074947,73.45308984449123,26.54691015550877,47.35666666666666,-73.64679383402549,0.26353206165974524,Medical,11.36
Maharashtra,October,2025-10-01,10,2590285,153902,2744187,20.65,75.24997385382264,6.441263011585227e-06,2.576505204634091e-05,16.68470695996404,3.9652930400359585,80.7976123969203,19.202387603079703,47.35666666666666,-56.39473498979376,0.4360526501020624,Religious,1.06
Maharashtra,November,2025-11-01,11,3451092,152253,3603345,83.33,231.257345605264,2.0524104801256322e-05,8.209641920502529e-05,70.83057388677729,12.499426113222714,85.00008866767945,14.99991133232055,47.35666666666666,75.96255367072571,1.759625536707257,Medical,14.37
Maharashtra,December,2025-12-01,12,1976810,197494,2174304,37.95,174.53861097620205,1.3716275852198184e-05,5.4865103408792736e-05,27.11447126738389,10.835528732616112,71.44788212749378,28.552117872506223,47.35666666666666,-19.863447596255355,0.8013655240374464,Religious,3.93
Manipur,January,2025-01-01,1,2968202,191720,3159922,56.22,177.91578399719992,1.5051878379109213e-05,6.020751351643685e-05,44.67701550862873,11.542984491371273,79.46818838247728,20.53181161752272,33.41916666666667,68.22681594893149,1.682268159489315,Medical,-0.76
Manipur,February,2025-02-01,2,650862,153147,804009,16.09,200.12213793626688,1.273497170446001e-05,5.093988681784004e-05,8.288709153508252,7.801290846491749,51.51466223435831,48.4853377656417,33.41916666666667,-51.853976011769696,0.481460239882303,Business,12.38
Manipur,March,2025-03-01,3,469813,149603,619416,13.78,222.46761465638602,1.2899904046432165e-05,5.159961618572866e-05,6.0605426197664345,7.719457380233565,43.980715673196194,56.019284326803806,33.41916666666667,-58.766177093982996,0.41233822906017004,Medical,2.61
Manipur,April,2025-04-01,4,3192436,68812,3261248,19.36,59.36377730243146,5.582976995597061e-06,2.2331907982388244e-05,17.8232967479159,1.5367032520841,92.06248320204494,7.937516797955062,33.41916666666667,-42.06917188240282,0.5793082811759718,Religious,12.23
Manipur,May,2025-05-01,5,438844,71613,510457,12.09,236.84659040820284,1.6669056495554917e-05,6.667622598221967e-05,7.315115428735302,4.774884571264697,60.50550395976263,39.494496040237365,33.41916666666667,-63.82315537490961,0.3617684462509039,Leisure,9.5
Manipur,June,2025-06-01,6,997191,177364,1174555,17.86,152.0575877672821,1.0464964342362539e-05,4.1859857369450155e-05,10.435568257524842,7.424431742475157,58.42983346878411,41.57016653121588,33.41916666666667,-46.55761414358028,0.5344238585641972,Business,9.36
Manipur,July,2025-07-01,7,4586601,196887,4783488,44.49,93.0074456129084,8.278520003818279e-06,3.3114080015273116e-05,37.97026812803292,6.519731871967078,85.34562402345003,14.65437597654996,33.41916666666667,33.1271974665237,1.331271974665237,Business,2.43
Manipur,August,2025-08-01,8,2488672,85929,2574601,23.2,90.1110502171016,8.190968186562011e-06,3.2763872746248044e-05,20.384633178787652,2.8153668212123484,87.86479818442953,12.135201815570468,33.41916666666667,-30.578759693788506,0.694212403062115,Adventure,10.62
Manipur,September,2025-09-01,9,3174352,167834,3342186,75.47,225.81029302378744,1.962457692875761e-05,7.849830771503044e-05,62.29531502295558,13.174684977044418,82.54314962628273,17.456850373717263,33.41916666666667,125.82849163404232,2.2582849163404233,Religious,-0.3
Manipur,October,2025-10-01,10,991424,122078,1113502,21.36,191.82722617471725,1.4435007325631058e-05,5.774002930252423e-05,14.311212702806447,7.048787297193553,67.00005947006764,32.99994052993237,33.41916666666667,-36.08458220083286,0.6391541779916714,Adventure,13.74
Manipur,November,2025-11-01,11,3692317,133266,3825583,73.29,191.57864304604033,1.734518141677638e-05,6.938072566710552e-05,64.04390821324752,9.246091786752485,87.38423824975783,12.615761750242166,33.41916666666667,119.3052888811311,2.193052888811311,Medical,11.29
Manipur,December,2025-12-01,12,1763924,5763,1769687,27.82,157.20294040697593,1.5568200132514372e-05,6.227280053005749e-05,27.461121850545283,0.3588781494547213,98.70999946277959,1.2900005372204215,33.41916666666667,-16.7543575293619,0.832456424706381,Business,7.46
Meghalaya,January,2025-01-01,1,912950,133585,1046535,8.19,78.25825223236681,5.658852061438965e-06,2.263540824575586e-05,5.166248989490703,3.023751010509297,63.079963241644734,36.92003675835527,35.233333333333334,-76.75496688741723,0.2324503311258278,Leisure,7.1
Meghalaya,February,2025-02-01,2,887315,166182,1053497,7.04,66.82505977710426,4.535956800165975e-06,1.81438272006639e-05,4.0248225081392714,3.015177491860728,57.170774263341926,42.829225736658074,35.233333333333334,-80.01892147587513,0.19981078524124882,Adventure,9.84
Meghalaya,March,2025-03-01,3,3919362,102756,4022118,73.2,181.99366602372183,1.6903804880211604e-05,6.761521952084642e-05,66.25213050291592,6.947869497084095,90.50837500398349,9.491624996016522,35.233333333333334,107.7578051087985,2.077578051087985,Business,-3.09
Meghalaya,April,2025-04-01,4,2304111,195309,2499420,20.8,83.21930687919597,6.741543171643254e-06,2.6966172686573017e-05,15.53326377875811,5.26673622124189,74.67915278249092,25.320847217509083,35.233333333333334,-40.96499526963103,0.5903500473036897,Business,2.01
Meghalaya,May,2025-05-01,5,1321610,69628,1391238,19.82,142.46304370639675,1.2386555525141208e-05,4.954622210056483e-05,16.37019564758187,3.449804352418128,82.59432718255232,17.405672817447666,35.233333333333334,-43.746452223273415,0.5625354777672659,Medical,-0.43
Meghalaya,June,2025-06-01,6,3583620,46733,3630353,42.72,117.67450713470564,1.1329906072108275e-05,4.53196242884331e-05,40.60207799812866,2.117922001871344,95.04231741134986,4.95768258865015,35.233333333333334,21.248817407757798,1.212488174077578,Religious,6.03
Meghalaya,July,2025-07-01,7,2618734,21835,2640569,44.74,169.43317898528687,1.6533176845866004e-05,6.613270738346402e-05,43.29599233428206,1.4440076657179368,96.77244598632558,3.2275540136744225,35.233333333333334,26.98202459791864,1.2698202459791863,Business,-0.18
Meghalaya,August,2025-08-01,8,4631467,29126,4660593,47.67,102.28312148260962,1.0040078172339301e-05,4.0160312689357204e-05,46.500290732609784,1.1697092673902179,97.54623606589004,2.4537639341099595,35.233333333333334,35.29801324503312,1.3529801324503312,Leisure,9.94
Meghalaya,September,2025-09-01,9,1266750,145348,1412098,30.89,218.75252284189907,1.6714083658073893e-05,6.685633463229557e-05,21.172565473865102,9.717434526134896,68.54181118117548,31.458188818824528,35.233333333333334,-12.327341532639547,0.8767265846736045,Business,-3.86
Meghalaya,October,2025-10-01,10,2515732,40312,2556044,53.98,211.1857229374768,2.0164513743098564e-05,8.065805497239426e-05,50.728512487952834,3.251487512047157,93.97649590209862,6.023504097901366,35.233333333333334,53.20719016083253,1.5320719016083253,Medical,10.71
Meghalaya,November,2025-11-01,11,4556185,30116,4586301,68.42,149.18340510140962,1.463013367049783e-05,5.852053468199132e-05,66.65759557751716,1.7624044224828506,97.42413852311773,2.575861476882272,35.233333333333334,94.19110690633869,1.941911069063387,Leisure,9.37
Meghalaya,December,2025-12-01,12,952215,11441,963656,5.33,55.3101936790722,5.340793744156942e-06,2.1363174976627766e-05,5.0855839150924025,0.24441608490759828,95.41433236571112,4.585667634288898,35.233333333333334,-84.87228003784296,0.1512771996215705,Business,13.24
Mizoram,January,2025-01-01,1,1224094,110546,1334640,22.03,165.0632380267338,1.3221083156592117e-05,5.288433262636847e-05,16.183848565485473,5.846151434514529,73.46277151831806,26.53722848168193,38.310833333333335,-42.4966828355774,0.575033171644226,Business,4.8
Mizoram,February,2025-02-01,2,470935,96496,567431,6.25,110.14555073656533,7.293571504424573e-06,2.917428601769829e-05,3.434798096436186,2.815201903563814,54.956769542978975,45.043230457021025,38.310833333333335,-83.68607661018423,0.1631392338981576,Religious,-4.45
Mizoram,March,2025-03-01,3,3967302,71697,4038999,41.81,103.51574734234893,9.82818887235578e-06,3.931275548942312e-05,38.99139336967483,2.81860663032517,93.25853472775611,6.741465272243888,38.310833333333335,9.133621908511518,1.0913362190851152,Business,2.5
Mizoram,April,2025-04-01,4,272224,129453,401677,8.36,208.12742576746987,1.058179627257492e-05,4.232718509029968e-05,2.880618908505435,5.479381091494564,34.45716397733774,65.54283602266226,38.310833333333335,-78.17849607378244,0.21821503926217561,Adventure,8.73
Mizoram,May,2025-05-01,5,3045050,41548,3086598,38.51,124.76519456048375,1.199224474517959e-05,4.796897898071836e-05,36.51698486130911,1.9930151386908865,94.82468154066245,5.175318459337539,38.310833333333335,0.5198703586887865,1.005198703586888,Religious,1.73
Mizoram,June,2025-06-01,6,3502071,130482,3632553,40.13,110.47326769905354,9.972666494201416e-06,3.9890665976805664e-05,34.924986122014445,5.205013877985556,87.02961904314589,12.970380956854113,38.310833333333335,4.748439301329044,1.0474843930132904,Medical,7.08
Mizoram,July,2025-07-01,7,4157509,167475,4324984,64.6,149.3647144128163,1.3381919783469765e-05,5.352767913387906e-05,55.6354519370536,8.964548062946395,86.12299061463406,13.877009385365938,38.310833333333335,68.62071215713569,1.686207121571357,Medical,5.25
Mizoram,August,2025-08-01,8,2177470,71535,2249005,32.35,143.84138763586563,1.313113682766347e-05,5.252454731065388e-05,28.592656508132375,3.757343491867625,88.3853369648605,11.614663035139488,38.310833333333335,-15.559132534313619,0.8444086746568639,Business,10.64
Mizoram,September,2025-09-01,9,884621,70207,954828,18.29,191.55282417356844,1.5693522410676055e-05,6.277408964270422e-05,13.882819488454663,4.407180511545335,75.90387910582102,24.09612089417898,38.310833333333335,-52.25893459204316,0.4774106540795684,Adventure,-3.3
Mizoram,October,2025-10-01,10,855355,25496,880851,6.7,76.06280744416479,6.998565816288692e-06,2.799426326515477e-05,5.986258263791615,0.713741736208386,89.34713826554649,10.652861734453523,38.310833333333335,-82.5114741261175,0.17488525873882496,Adventure,-4.2
Mizoram,November,2025-11-01,11,4735554,196021,4931575,114.3,231.77179704252697,2.070787975588254e-05,8.283151902353016e-05,98.06328280948858,16.236717190511406,85.79464812728659,14.205351872713393,38.310833333333335,198.3490309529506,2.9834903095295062,Business,4.96
Mizoram,December,2025-12-01,12,3806486,117616,3924102,66.4,169.21068820331377,1.552508212628158e-05,6.210032850512632e-05,59.09600776254106,7.303992237458937,89.00001169057388,10.99998830942611,38.310833333333335,73.31912209340265,1.7331912209340266,Leisure,-3.98
Nagaland,January,2025-01-01,1,1322976,21076,1344052,32.59,242.4757375458688,2.3158149053493266e-05,9.263259621397307e-05,30.637675402194308,1.9523245978056962,94.00943664373827,5.990563356261724,36.29,-10.19564618352162,0.8980435381647838,Leisure,-4.16
Nagaland,February,2025-02-01,2,1224645,101142,1325787,26.29,198.29731321848834,1.6136625474999277e-05,6.454650189999711e-05,19.76163770483049,6.528362295169508,75.16788780840811,24.83211219159189,36.29,-27.555800496004412,0.7244419950399559,Business,1.65
Nagaland,March,2025-03-01,3,4171353,46423,4217776,42.83,101.546407395746,9.830056838981466e-06,3.9320227355925864e-05,41.004637085455855,1.8253629145441463,95.73812067582502,4.261879324174986,36.29,18.02149352438688,1.180214935243869,Leisure,-1.18
Nagaland,April,2025-04-01,4,3596943,72021,3668964,29.71,80.97653724593646,7.647308500043887e-06,3.058923400017555e-05,27.50693277807336,2.203067221926643,92.58476195918331,7.415238040816704,36.29,-18.131716726370897,0.818682832736291,Leisure,3.23
Nagaland,May,2025-05-01,5,615649,24742,640391,9.45,147.5660963380185,1.3223866770591799e-05,5.2895467082367197e-05,8.14126035344807,1.3087396465519292,86.1509032110907,13.849096788909304,36.29,-73.95976853127584,0.2604023146872417,Religious,8.07
Nagaland,June,2025-06-01,6,3041395,123882,3165277,75.63,238.9364343152274,2.1382993070530515e-05,8.553197228212206e-05,65.03412820974616,10.595871790253845,85.98985615462934,14.010143845370681,36.29,108.40451915128133,2.0840451915128133,Leisure,9.97
Nagaland,July,2025-07-01,7,3074256,116128,3190384,77.32,242.35327158110118,2.1849411998752108e-05,8.739764799500843e-05,67.17068593363565,10.149314066364338,86.87362381484178,13.126376185158225,36.29,113.06144943510607,2.1306144943510605,Religious,5.49
Nagaland,August,2025-08-01,8,229379,143417,372796,2.12,56.86756295668408,2.6399451090658458e-06,1.0559780436263383e-05,0.6055479691724146,1.5144520308275855,28.56358345152899,71.43641654847102,36.29,-94.15817029484708,0.05841829705152935,Medical,-1.07
Nagaland,September,2025-09-01,9,2375391,118607,2493998,33.8,135.52536930663135,1.1860402362395646e-05,4.7441609449582586e-05,28.17309302801336,5.626906971986641,83.35234623672592,16.64765376327409,36.29,-6.861394323505103,0.931386056764949,Business,4.95
Nagaland,October,2025-10-01,10,3856185,191504,4047689,81.9,202.3376795993961,1.7718831353288185e-05,7.087532541315274e-05,68.3270916820796,13.572908317920401,83.42746237128156,16.572537628718436,36.29,125.68200606227613,2.2568200606227613,Leisure,13.66
Nagaland,November,2025-11-01,11,699601,109339,808940,14.13,174.67302890201992,1.242791064217908e-05,4.971164256871632e-05,8.694578713179126,5.4354212868208736,61.53275805505397,38.467241944946025,36.29,-61.06365389914576,0.38936346100854236,Adventure,8.86
Nagaland,December,2025-12-01,12,411556,182960,594516,9.71,163.32613419992063,8.492245906055295e-06,3.396898362422118e-05,3.495034756112493,6.214965243887507,35.994178744721864,64.00582125527812,36.29,-73.24331771837971,0.26756682281620287,Business,10.12
Odisha,January,2025-01-01,1,4985328,179236,5164564,46.61,90.2496319147173,8.173934880693169e-06,3.2695739522772675e-05,40.749746430896316,5.8602535691036834,87.42704662281982,12.572953377180182,50.46416666666667,-7.637432501610062,0.9236256749838994,Medical,-1.94
Odisha,February,2025-02-01,2,1233522,142290,1375812,10.75,78.13567551380567,5.963336850315253e-06,2.385334740126101e-05,7.355907198274571,3.3940928017254293,68.42704370487974,31.572956295120274,50.46416666666667,-78.69775583334709,0.21302244166652903,Adventure,0.02
Odisha,March,2025-03-01,3,1870189,79759,1949948,43.21,221.5956528071518,1.973757836677363e-05,7.895031346709452e-05,36.91300194817801,6.2969980518219915,85.42698900295767,14.573010997042331,50.46416666666667,-14.374886470597955,0.8562511352940204,Leisure,5.58
Odisha,April,2025-04-01,4,3258922,58884,3317806,72.07,217.22186288167538,2.0624085337411407e-05,8.249634134964563e-05,67.21228543596746,4.857714564032533,93.25972725956358,6.740272740436428,50.46416666666667,42.81420810145811,1.428142081014581,Religious,-4.72
Odisha,May,2025-05-01,5,3805561,31305,3836866,47.63,124.13777285941183,1.2117184854612863e-05,4.846873941845145e-05,46.11268611250538,1.5173138874946228,96.8143735303493,3.185626469650688,50.46416666666667,-5.616196310913687,0.9438380368908631,Leisure,5.31
Odisha,June,2025-06-01,6,4595729,168450,4764179,114.92,241.21679726979193,2.1808400712853085e-05,8.723360285141234e-05,100.2254995996796,14.69450040032041,87.21327845429829,12.786721545701713,50.46416666666667,127.72594415179086,2.2772594415179084,Leisure,9.74
Odisha,July,2025-07-01,7,1844193,41175,1885368,21.15,112.17969117965299,1.0528186419087527e-05,4.211274567635011e-05,19.416007696776283,1.7339923032237157,91.80145483109354,8.198545168906456,50.46416666666667,-58.08907310467825,0.41910926895321754,Leisure,8.77
Odisha,August,2025-08-01,8,4339825,54324,4394149,43.3,98.54012688236106,9.501612970118634e-06,3.8006451880474535e-05,41.2353375080451,2.064662491954899,95.23172634652448,4.768273653475517,50.46416666666667,-14.196542100830637,0.8580345789916937,Religious,9.65
Odisha,September,2025-09-01,9,4360338,87863,4448201,45.87,103.12034011053008,9.735153731384462e-06,3.894061492553785e-05,42.44856075079746,3.421439249202532,92.54100883103872,7.458991168961264,50.46416666666667,-9.103819541919195,0.908961804580808,Medical,3.7
Odisha,October,2025-10-01,10,4172286,28526,4200812,30.18,71.84325316153162,7.04088988636125e-06,2.8163559545445e-05,29.376606300406635,0.803393699593364,97.33799304309687,2.662006956903128,50.46416666666667,-40.195188004689804,0.598048119953102,Business,8.02
Odisha,November,2025-11-01,11,3987717,17701,4005418,85.84,214.30971748766297,2.1150561990439376e-05,8.46022479617575e-05,84.34245560882894,1.4975443911710695,98.25542358903651,1.7445764109635011,50.46416666666667,70.1008966758591,1.701008966758591,Business,5.61
Odisha,December,2025-12-01,12,2244685,2660,2247345,44.04,195.96457152773607,1.9527119151341823e-05,7.810847660536729e-05,43.83223145222972,0.207768547770277,99.52822763903207,0.4717723609679315,50.46416666666667,-12.7301550605215,0.872698449394785,Medical,-3.6
Puducherry,January,2025-01-01,1,3978554,77878,4056432,48.16,118.72502731464498,1.1225934519422311e-05,4.4903738077689244e-05,44.662986685985715,3.497013314014283,92.73875973003679,7.261240269963213,43.1825,11.526660105366757,1.1152666010536676,Medical,6.82
Puducherry,February,2025-02-01,2,470153,110472,580625,4.65,80.08611410118407,5.098455003667599e-06,2.0393820014670396e-05,2.397053915339333,2.252946084660668,51.549546566437265,48.45045343356274,43.1825,-89.23174897238465,0.10768251027615355,Adventure,0.02
Puducherry,March,2025-03-01,3,378838,129269,508107,5.65,111.1970510148453,6.306408874066038e-06,2.5225635496264153e-05,2.3891073250334296,3.2608926749665708,42.28508539882176,57.714914601178236,43.1825,-86.91599606322006,0.13084003936779948,Religious,6.16
Puducherry,April,2025-04-01,4,4344935,167230,4512165,45.19,100.15147938960565,9.013024907979987e-06,3.605209963191995e-05,39.161007378554025,6.0289926214459735,86.65856910501002,13.341430894989983,43.1825,4.64887396514792,1.0464887396514793,Leisure,14.19
Puducherry,May,2025-05-01,5,4928404,174336,5102740,109.5,214.5905925052031,1.946407837677763e-05,7.785631350711053e-05,95.92684172842439,13.57315827157562,87.60442166979396,12.395578330206046,43.1825,153.57494355352284,2.5357494355352284,Medical,8.78
Puducherry,June,2025-06-01,6,4527024,49946,4576970,103.01,225.0615581924286,2.1792719315021895e-05,8.717087726008758e-05,98.65616336436767,4.353836635632335,95.77338449118305,4.226615508816945,43.1825,138.54570717304466,2.3854570717304466,Business,4.92
